"","row_NA_count","row_NA_ratio","means_without_na","na_ratio_cat"
"SMC5",0,0,6.48816666666667,-1
"DDX60",20,0.333333333333333,5.555025,0
"CMIP",8,0.133333333333333,6.06815384615385,-1
"IFT20",2,0.0333333333333333,6.74384482758621,-1
"MICALL2",3,0.05,6.39164912280702,-1
"DHX37",0,0,6.71273333333333,-1
"AMN1",41,0.683333333333333,5.95531578947368,0
"KBTBD2",1,0.0166666666666667,6.36905084745763,-1
"YAF2",1,0.0166666666666667,6.71908474576271,-1
"AMOTL1",5,0.0833333333333333,6.13710909090909,-1
"RAVER1",57,0.95,5.43233333333333,1
"FTSJ3",0,0,7.74255,-1
"TMEM192",38,0.633333333333333,6.36659090909091,0
"CKAP2L",23,0.383333333333333,5.138,0
"MB21D2",4,0.0666666666666667,6.46828571428571,-1
"SRRM1",0,0,7.56243333333333,-1
"PEX5L",52,0.866666666666667,5.47225,1
"SMAP1",3,0.05,7.37780701754386,-1
"DIS3L2",0,0,6.86621666666667,-1
"SUPV3L1",0,0,6.63281666666667,-1
"ZNF595",4,0.0666666666666667,5.82267857142857,-1
"GSPT2",20,0.333333333333333,6.4172,0
"TCEB3B",43,0.716666666666667,6.032,0
"ZZZ3",2,0.0333333333333333,5.60912068965517,-1
"EXOC8",0,0,7.03438333333333,-1
"SYTL1",38,0.633333333333333,6.06240909090909,0
"COLGALT2",3,0.05,6.04247368421053,-1
"TRMT44",55,0.916666666666667,6.8672,1
"C1orf174",9,0.15,6.5998431372549,-1
"TRIM22",3,0.05,6.26561403508772,-1
"TCEAL8",19,0.316666666666667,6.48624390243902,0
"UBALD2",59,0.983333333333333,6.586,1
"THNSL1",19,0.316666666666667,5.86975609756098,0
"SMYD4",17,0.283333333333333,5.55072093023256,0
"PM20D2",6,0.1,6.97403703703704,-1
"KIAA2013",11,0.183333333333333,6.05238775510204,-1
"CMTR2",4,0.0666666666666667,5.96025,-1
"CCDC170",19,0.316666666666667,5.7580243902439,0
"KATL2",0,0,7.63935,-1
"MICU2",15,0.25,6.06524444444444,0
"RNF168",40,0.666666666666667,5.40095,0
"ZNF679",49,0.816666666666667,5.99836363636364,1
"ANKRD13A",0,0,6.67595,-1
"PHACTR4",0,0,6.68123333333333,-1
"RCOR2",34,0.566666666666667,5.81557692307692,0
"CHPF",6,0.1,5.97337037037037,-1
"TRMT2A",0,0,6.78066666666667,-1
"RPUSD2",0,0,6.96821666666667,-1
"ELMOD2",56,0.933333333333333,5.7515,1
"ALDH16A1",0,0,7.35385,-1
"KIAA0319L",27,0.45,5.5230303030303,0
"KMT2E",22,0.366666666666667,5.48684210526316,0
"DCP1B",7,0.116666666666667,6.29849056603774,-1
"SCYL3",4,0.0666666666666667,6.05525,-1
"GPR116",49,0.816666666666667,5.36681818181818,1
"XRN1",0,0,6.64575,-1
"MAML2",11,0.183333333333333,5.86285714285714,-1
"PELP1",0,0,7.51358333333333,-1
"ABI1",0,0,7.71306666666667,-1
"WDFY3",2,0.0333333333333333,5.38174137931034,-1
"SELH",2,0.0333333333333333,7.04015517241379,-1
"ASPM",0,0,6.27621666666667,-1
"RDH10",36,0.6,6.28129166666667,0
"TNS4",5,0.0833333333333333,6.20123636363636,-1
"CENPL",15,0.25,5.53031111111111,0
"C8orf59",2,0.0333333333333333,6.98818965517241,-1
"RBFA",23,0.383333333333333,6.03510810810811,0
"FUK",7,0.116666666666667,5.99915094339623,-1
"CLYBL",24,0.4,6.04608333333333,0
"SPG20",9,0.15,7.39390196078431,-1
"ZNF444",31,0.516666666666667,5.88903448275862,0
"PGAM4",58,0.966666666666667,7.242,1
"SPICE1",1,0.0166666666666667,5.49866101694915,-1
"TTC5",0,0,6.69468333333333,-1
"PUSL1",52,0.866666666666667,6.391,1
"MIER1",1,0.0166666666666667,6.8533220338983,-1
"RPTOR",0,0,6.53998333333333,-1
"CADM3",53,0.883333333333333,5.99185714285714,1
"FAM177A1",0,0,6.71748333333333,-1
"CNPY4",6,0.1,6.62216666666667,-1
"TMEM123",3,0.05,6.91689473684211,-1
"DAW1",6,0.1,6.21788888888889,-1
"ORMDL3",59,0.983333333333333,7.054,1
"ADSSL1",21,0.35,5.66253846153846,0
"CCAR2",0,0,7.87353333333333,-1
"PDIK1L",57,0.95,5.36966666666667,1
"NDUFAF2",0,0,7.30176666666667,-1
"SIX5",22,0.366666666666667,5.75673684210526,0
"C4orf33",28,0.466666666666667,6.11921875,0
"FAM58A",2,0.0333333333333333,6.84822413793103,-1
"VPS52",0,0,6.83855,-1
"NUP93",0,0,7.88113333333333,-1
"STK11IP",2,0.0333333333333333,6.17591379310345,-1
"ZNF687",2,0.0333333333333333,6.20822413793103,-1
"CMTR1",0,0,7.04255,-1
"LRRC47",0,0,8.02421666666667,-1
"DOCK4",13,0.216666666666667,5.42159574468085,0
"THEMIS",51,0.85,5.88377777777778,1
"AIM1L",33,0.55,6.02814814814815,0
"CA13",12,0.2,6.97841666666667,0
"SLC39A11",36,0.6,5.87816666666667,0
"ARHGEF28",8,0.133333333333333,5.96759615384615,-1
"INTS1",0,0,6.06713333333333,-1
"SCML4",55,0.916666666666667,5.8536,1
"ARHGAP24",37,0.616666666666667,5.5255652173913,0
"VWDE",8,0.133333333333333,5.78846153846154,-1
"ARMC10",6,0.1,6.7577962962963,-1
"ZCCHC24",18,0.3,6.37857142857143,0
"GHDC",37,0.616666666666667,5.69521739130435,0
"ABHD12",21,0.35,6.1204358974359,0
"UBE2J2",57,0.95,5.83166666666667,1
"CLASRP",6,0.1,6.06107407407407,-1
"ANKRD36B",44,0.733333333333333,5.444,0
"LTBP4",40,0.666666666666667,5.38315,0
"PIAS4",27,0.45,5.73218181818182,0
"RUSC2",39,0.65,5.44266666666667,0
"APITD1",10,0.166666666666667,6.50698,-1
"CCDC23",42,0.7,6.71877777777778,0
"AGGF1",11,0.183333333333333,6.4679387755102,-1
"MUC20",59,0.983333333333333,6.389,1
"GPD1L",1,0.0166666666666667,7.16806779661017,-1
"SLC35F6",11,0.183333333333333,6.45232653061225,-1
"SLC43A2",6,0.1,6.81053703703704,-1
"KDM8",39,0.65,5.63085714285714,0
"ARHGAP18",0,0,6.89668333333333,-1
"VWA5B2",35,0.583333333333333,5.66408,0
"ASCC3",0,0,6.98231666666667,-1
"CLIP4",34,0.566666666666667,5.16496153846154,0
"EHBP1L1",2,0.0333333333333333,6.37044827586207,-1
"PLCD3",30,0.5,5.66086666666667,0
"MTURN",48,0.8,6.52666666666667,0
"MICALL1",0,0,6.81968333333333,-1
"C17orf53",45,0.75,5.5124,0
"VPS8",1,0.0166666666666667,5.99337288135593,-1
"MPP5",1,0.0166666666666667,6.74406779661017,-1
"STAG2",0,0,7.16105,-1
"SYNPO",50,0.833333333333333,5.6128,1
"FNBP4",0,0,7.1372,-1
"FBXW8",20,0.333333333333333,5.9837,0
"PRSS35",57,0.95,5.564,1
"ZCCHC7",1,0.0166666666666667,6.04808474576271,-1
"PGBD5",11,0.183333333333333,6.01604081632653,-1
"GUF1",36,0.6,5.48154166666667,0
"FBXL16",52,0.866666666666667,5.79575,1
"D2HGDH",25,0.416666666666667,5.75605714285714,0
"SFRP1",32,0.533333333333333,6.29739285714286,0
"RYBP",4,0.0666666666666667,6.57080357142857,-1
"PNKD",49,0.816666666666667,5.884,1
"GALNT4",48,0.8,5.68766666666667,0
"NIN",3,0.05,5.50257894736842,-1
"MINK1",0,0,6.25098333333333,-1
"C17orf78",59,0.983333333333333,6.332,1
"C9orf41",0,0,6.48836666666667,-1
"KLHL36",1,0.0166666666666667,6.27562711864407,-1
"KIF2B",55,0.916666666666667,5.662,1
"TTC30B",1,0.0166666666666667,5.55016949152542,-1
"HDDC3",2,0.0333333333333333,7.18281034482759,-1
"ZADH2",7,0.116666666666667,6.25432075471698,-1
"CHCHD4",0,0,7.54953333333333,-1
"CCDC82",7,0.116666666666667,6.05050943396226,-1
"CBR4",22,0.366666666666667,6.50807894736842,0
"TCP11L2",47,0.783333333333333,5.42884615384615,0
"MMGT1",48,0.8,6.32683333333333,0
"AFAP1L2",6,0.1,6.55212962962963,-1
"CRACR2B",44,0.733333333333333,6.2565625,0
"TMEM199",59,0.983333333333333,6.523,1
"FBXL6",14,0.233333333333333,5.91017391304348,0
"OGFOD1",0,0,7.2928,-1
"AFAP1",21,0.35,6.21464102564103,0
"ZCCHC9",1,0.0166666666666667,6.14984745762712,-1
"DCLK2",13,0.216666666666667,6.23363829787234,0
"OXR1",0,0,6.52196666666667,-1
"TTC39C",4,0.0666666666666667,6.23089285714286,-1
"ZGPAT",0,0,6.62676666666667,-1
"SRBD1",1,0.0166666666666667,5.965,-1
"DTWD1",7,0.116666666666667,6.15084905660377,-1
"TAB3",11,0.183333333333333,5.74579591836735,-1
"WDTC1",2,0.0333333333333333,5.77625862068966,-1
"NKAP",0,0,6.91565,-1
"SMIM20",56,0.933333333333333,6.71225,1
"TMEM57",52,0.866666666666667,5.722125,1
"SH2D3C",54,0.9,4.82066666666667,1
"ARRDC1",8,0.133333333333333,6.44905769230769,-1
"C12orf45",3,0.05,6.66624561403509,-1
"FAM63A",35,0.583333333333333,5.95956,0
"CISD2",23,0.383333333333333,6.26302702702703,0
"RPP25L",2,0.0333333333333333,6.85815517241379,-1
"ATPAF2",3,0.05,6.43052631578947,-1
"TTC9C",0,0,7.73823333333333,-1
"MRPL50",1,0.0166666666666667,7.30177966101695,-1
"ZC3H8",1,0.0166666666666667,6.57566101694915,-1
"CAMKK1",26,0.433333333333333,5.83317647058823,0
"RNF10",15,0.25,5.90062222222222,0
"NGEF",26,0.433333333333333,5.61435294117647,0
"FAM101B",22,0.366666666666667,6.69381578947368,0
"EIF4E3",38,0.633333333333333,6.31472727272727,0
"KCTD17",38,0.633333333333333,5.8365,0
"FAM160A2",6,0.1,5.63762962962963,-1
"MEIOB",59,0.983333333333333,6.146,1
"LZTR1",13,0.216666666666667,5.4393829787234,0
"C10orf12",12,0.2,5.90189583333333,0
"COMMD1",0,0,7.13546666666667,-1
"ZBTB2",42,0.7,5.98138888888889,0
"CPSF7",0,0,7.72006666666667,-1
"CSGALCT2",36,0.6,5.65858333333333,0
"ARFGAP2",0,0,7.53413333333333,-1
"EID2",45,0.75,6.32086666666667,0
"KRTCAP2",54,0.9,6.45,1
"OTUD6B",0,0,7.2976,-1
"C1orf52",1,0.0166666666666667,6.83028813559322,-1
"TD1",51,0.85,6.17533333333333,1
"ACBD7",16,0.266666666666667,6.84909090909091,0
"METTL13",0,0,7.49053333333333,-1
"ARFGAP1",0,0,7.78926666666667,-1
"SIRT6",1,0.0166666666666667,6.25947457627119,-1
"LRRC17",30,0.5,5.92503333333333,0
"NPW",50,0.833333333333333,6.5531,1
"CSNK1A1L",59,0.983333333333333,5.859,1
"EMC1",0,0,6.67553333333333,-1
"TRIML2",27,0.45,6.10709090909091,0
"PAF1",0,0,7.4722,-1
"AMER2",56,0.933333333333333,5.5755,1
"BEND7",14,0.233333333333333,6.54630434782609,0
"UBR7",0,0,7.33725,-1
"ZNF713",54,0.9,5.152,1
"MB21D1",11,0.183333333333333,6.12336734693878,-1
"ANKRD44",0,0,6.26971666666667,-1
"DDX51",0,0,7.02256666666667,-1
"PDCD7",24,0.4,5.65036111111111,0
"CEP112",10,0.166666666666667,5.54586,-1
"SAMD12",38,0.633333333333333,6.012,0
"PTGR2",1,0.0166666666666667,7.04506779661017,-1
"C2orf69",0,0,6.53686666666667,-1
"ARL14EP",21,0.35,6.05125641025641,0
"EH",2,0.0333333333333333,7.91418965517241,-1
"ANKS4B",51,0.85,6.18455555555556,1
"ATP6V0D2",25,0.416666666666667,6.17708571428571,0
"GPATCH11",0,0,6.77795,-1
"CEP120",4,0.0666666666666667,5.67825,-1
"ABTB2",17,0.283333333333333,5.49976744186046,0
"MRPL43",0,0,7.0898,-1
"C12orf29",0,0,7.30351666666667,-1
"JMY",32,0.533333333333333,5.46425,0
"DTX3",45,0.75,5.923,0
"ACOT4",57,0.95,5.552,1
"C19orf47",4,0.0666666666666667,6.36848214285714,-1
"TMEM102",27,0.45,5.929,0
"ASCC1",0,0,7.15593333333333,-1
"BANP",23,0.383333333333333,5.81443243243243,0
"LRRC57",0,0,6.74753333333333,-1
"EIF1AD",0,0,7.45168333333333,-1
"SREK1IP1",1,0.0166666666666667,6.66238983050847,-1
"SCAI",15,0.25,5.70255555555556,0
"KRI1",0,0,7.24393333333333,-1
"WDSUB1",11,0.183333333333333,6.08438775510204,-1
"ZNF610",59,0.983333333333333,5.997,1
"CCDC71L",32,0.533333333333333,6.2335,0
"POC5",2,0.0333333333333333,6.30893103448276,-1
"ZNF579",6,0.1,6.16844444444444,-1
"FAM73A",55,0.916666666666667,5.413,1
"PRPF38A",0,0,7.45668333333333,-1
"USP38",2,0.0333333333333333,6.12446551724138,-1
"ZNF511",12,0.2,6.41404166666667,0
"MLKL",3,0.05,6.85280701754386,-1
"PDDC1",0,0,7.31121666666667,-1
"ZNF527",26,0.433333333333333,5.53482352941176,0
"ANKRD52",0,0,6.39748333333333,-1
"ATP11C",21,0.35,5.44253846153846,0
"KDM1B",1,0.0166666666666667,5.96684745762712,-1
"SPATA5",0,0,7.39161666666667,-1
"DTWD2",5,0.0833333333333333,6.554,-1
"NHLRC2",0,0,7.29611666666667,-1
"AVL9",0,0,6.71731666666667,-1
"SLC43A3",51,0.85,6.46655555555556,1
"GOLM1",4,0.0666666666666667,6.683375,-1
"COLGALT1",0,0,7.62558333333333,-1
"SUMF2",0,0,7.70293333333333,-1
"SUMF1",7,0.116666666666667,6.46633962264151,-1
"POGLUT1",0,0,6.59606666666667,-1
"UBAC2",49,0.816666666666667,5.77927272727273,1
"PCYOX1L",8,0.133333333333333,6.3,-1
"TMEM87A",3,0.05,6.40817543859649,-1
"RDH13",3,0.05,6.28380701754386,-1
"TTC13",8,0.133333333333333,5.47232692307692,-1
"MFSD9",54,0.9,6.03666666666667,1
"PCSK9",23,0.383333333333333,5.90481081081081,0
"HSD17B11",6,0.1,6.61253703703704,-1
"FAM63B",49,0.816666666666667,5.674,1
"TXNDC5",0,0,8.56585,-1
"POC1A",26,0.433333333333333,5.81002941176471,0
"SPC24",0,0,7.5069,-1
"ATAD1",13,0.216666666666667,6.17295744680851,0
"SLC38A9",57,0.95,5.69533333333333,1
"SCCPDH",9,0.15,6.27327450980392,-1
"INO80E",14,0.233333333333333,6.34654347826087,0
"UXS1",7,0.116666666666667,6.12032075471698,-1
"ZNF114",36,0.6,5.72591666666667,0
"RNF149",42,0.7,5.87588888888889,0
"FAM134A",44,0.733333333333333,5.870875,0
"SERBP1",0,0,8.79401666666667,-1
"KCT2",10,0.166666666666667,6.44528,-1
"LEMD2",47,0.783333333333333,6.35207692307692,0
"NOA1",10,0.166666666666667,5.70766,-1
"NETO2",50,0.833333333333333,5.9927,1
"KCTD6",55,0.916666666666667,5.4472,1
"RBBP8NL",46,0.766666666666667,5.6845,0
"NECAP1",0,0,6.94016666666667,-1
"FAM98A",0,0,7.45491666666667,-1
"PLA2G15",6,0.1,6.44307407407407,-1
"HJURP",0,0,6.41261666666667,-1
"TSEN2",9,0.15,6.17054901960784,-1
"MTMR14",0,0,6.20696666666667,-1
"NFATC2IP",0,0,6.93521666666667,-1
"CHST4",52,0.866666666666667,5.68325,1
"DAGLB",0,0,6.34525,-1
"CHST14",15,0.25,5.76555555555556,0
"SPRYD3",26,0.433333333333333,5.78367647058823,0
"GALNT6",50,0.833333333333333,5.6576,1
"DYNC2H1",2,0.0333333333333333,5.46463793103448,-1
"RNF169",1,0.0166666666666667,6.255,-1
"PDPR",2,0.0333333333333333,6.00936206896552,-1
"APOA1BP",0,0,7.93255,-1
"SMG8",0,0,6.80681666666667,-1
"RNF214",0,0,7.11381666666667,-1
"ZNRF1",45,0.75,5.7244,0
"PPFIBP2",20,0.333333333333333,5.887,0
"LSM14A",0,0,7.56226666666667,-1
"CCNY",14,0.233333333333333,6.22308695652174,0
"ZNF280C",0,0,6.41683333333333,-1
"SLAIN1",14,0.233333333333333,6.81863043478261,0
"PNMA1",21,0.35,6.09384615384615,0
"MROH1",8,0.133333333333333,5.78271153846154,-1
"MAPK1IP1L",0,0,8.15263333333333,-1
"C1orf131",13,0.216666666666667,6.18408510638298,0
"PAPD5",0,0,6.4257,-1
"NPEPL1",1,0.0166666666666667,6.79893220338983,-1
"EHBP1",0,0,6.66918333333333,-1
"RBM15B",0,0,6.27375,-1
"TNRC6A",0,0,5.97143333333333,-1
"PSD4",35,0.583333333333333,5.96496,0
"PHC3",0,0,6.5709,-1
"SIMC1",43,0.716666666666667,5.29,0
"C3orf58",49,0.816666666666667,5.698,1
"CNNM3",51,0.85,5.21322222222222,1
"CPEB3",59,0.983333333333333,5.914,1
"CHDH",34,0.566666666666667,5.69976923076923,0
"ABCF1",0,0,7.64001666666667,-1
"MCU",25,0.416666666666667,5.89168571428571,0
"PIK3C3",0,0,6.6928,-1
"GSTCD",2,0.0333333333333333,6.30203448275862,-1
"SRFBP1",0,0,6.8177,-1
"FAM83F",20,0.333333333333333,5.7548,0
"NGDN",0,0,7.49235,-1
"DDHD1",1,0.0166666666666667,6.15506779661017,-1
"SHCBP1",1,0.0166666666666667,6.74625423728814,-1
"SUPT20H",16,0.266666666666667,5.91504545454545,0
"PDZD8",39,0.65,5.32138095238095,0
"APPL2",1,0.0166666666666667,6.6135593220339,-1
"EXPH5",24,0.4,5.23502777777778,0
"SLC30A7",0,0,7.02476666666667,-1
"V1",1,0.0166666666666667,6.16328813559322,-1
"ATP6V1C2",35,0.583333333333333,5.68732,0
"PPHLN1",0,0,7.33421666666667,-1
"VPS37A",0,0,6.8056,-1
"WDR19",16,0.266666666666667,5.67961363636364,0
"KMT2C",0,0,6.0007,-1
"FBXO22",0,0,7.05651666666667,-1
"LPCAT1",28,0.466666666666667,5.63621875,0
"DOCK8",0,0,6.24843333333333,-1
"ZMIZ2",5,0.0833333333333333,6.20965454545455,-1
"ANKRD20A12P",56,0.933333333333333,5.564,1
"SYNE1",0,0,6.34206666666667,-1
"USP32",0,0,5.8129,-1
"BOD1L1",0,0,6.56601666666667,-1
"ARID1B",0,0,6.42983333333333,-1
"FLAD1",1,0.0166666666666667,6.92059322033898,-1
"FLCN",0,0,6.24048333333333,-1
"NUP43",0,0,7.72351666666667,-1
"NUP37",0,0,7.70638333333333,-1
"NUP35",0,0,7.61936666666667,-1
"REPS2",36,0.6,5.74016666666667,0
"ENGASE",3,0.05,6.19331578947368,-1
"GPRC5A",32,0.533333333333333,6.66832142857143,0
"BBS1",48,0.8,5.65583333333333,0
"NBEA",6,0.1,5.34666666666667,-1
"TOR1AIP2",14,0.233333333333333,6.03584782608696,0
"TSTD1",22,0.366666666666667,7.48,0
"IPMK",28,0.466666666666667,5.65509375,0
"ABHD11",1,0.0166666666666667,6.85627118644068,-1
"CMAS",0,0,7.35068333333333,-1
"STXBP6",28,0.466666666666667,6.77721875,0
"FBXO18",22,0.366666666666667,5.09684210526316,0
"TNIP2",33,0.55,5.97692592592593,0
"CADM4",54,0.9,6.14733333333333,1
"TRIM58",30,0.5,6.0314,0
"HELB",12,0.2,5.3794375,0
"TSPAN14",17,0.283333333333333,6.80172093023256,0
"PJA1",13,0.216666666666667,5.63755319148936,0
"CASC5",0,0,6.22983333333333,-1
"TTL",2,0.0333333333333333,6.44060344827586,-1
"SVIP",38,0.633333333333333,6.54154545454545,0
"ZNRF2",17,0.283333333333333,6.14709302325581,0
"ATL2",8,0.133333333333333,6.11165384615385,-1
"KDM2B",12,0.2,5.4436875,0
"PLBD2",0,0,7.11295,-1
"RASSF8",22,0.366666666666667,6.2418947368421,0
"DDX55",0,0,6.7117,-1
"MFSD8",52,0.866666666666667,5.825375,1
"TDRD7",1,0.0166666666666667,6.18016949152542,-1
"GIMAP7",50,0.833333333333333,5.9058,1
"NEDD1",0,0,6.60265,-1
"RFWD2",3,0.05,5.92861403508772,-1
"CDC26",0,0,7.38163333333333,-1
"NCOA7",0,0,6.20395,-1
"MCFD2",0,0,7.84408333333333,-1
"THOC2",0,0,6.83131666666667,-1
"IDL",2,0.0333333333333333,5.99610344827586,-1
"WDR36",0,0,7.45761666666667,-1
"PPTC7",53,0.883333333333333,5.88314285714286,1
"ADCK3",26,0.433333333333333,5.79420588235294,0
"KIF18A",42,0.7,5.31538888888889,0
"RP9",0,0,6.85656666666667,-1
"GRPEL2",18,0.3,6.10814285714286,0
"VANGL1",20,0.333333333333333,5.8981,0
"RFESD",55,0.916666666666667,6.3372,1
"JOSD2",21,0.35,6.40420512820513,0
"SLC30A5",13,0.216666666666667,5.78729787234043,0
"OCC1",28,0.466666666666667,6.8360625,0
"SNIP1",1,0.0166666666666667,6.67150847457627,-1
"PPP1R14C",35,0.583333333333333,6.57976,0
"GADD45GIP1",0,0,6.71226666666667,-1
"WDR48",0,0,6.87226666666667,-1
"EXOC6",0,0,6.2577,-1
"CEP76",1,0.0166666666666667,6.10620338983051,-1
"PPP1R35",14,0.233333333333333,6.20132608695652,0
"MPLKIP",0,0,7.11345,-1
"SMARCC2",0,0,7.52123333333333,-1
"NEIL3",41,0.683333333333333,5.79515789473684,0
"NPLOC4",0,0,7.84645,-1
"FAM76A",16,0.266666666666667,6.27040909090909,0
"GSDMB",15,0.25,6.20382222222222,0
"CXorf38",0,0,6.8887,-1
"UBALD1",55,0.916666666666667,6.5198,1
"SPATA20",17,0.283333333333333,5.614,0
"RIN3",28,0.466666666666667,5.5476875,0
"GDAP1",45,0.75,6.34026666666667,0
"NUBPL",22,0.366666666666667,6.23478947368421,0
"ABHD4",29,0.483333333333333,5.8421935483871,0
"DEPTOR",37,0.616666666666667,6.14017391304348,0
"FBXO30",0,0,6.95405,-1
"SLC35B2",0,0,6.82333333333333,-1
"PUM2",57,0.95,5.30066666666667,1
"NDNF",53,0.883333333333333,5.56014285714286,1
"ITFG1",55,0.916666666666667,5.4096,1
"GOLGA5",0,0,6.173,-1
"LNX1",52,0.866666666666667,5.385875,1
"KLHDC4",0,0,6.90541666666667,-1
"SHKBP1",1,0.0166666666666667,6.47876271186441,-1
"UBA3",0,0,7.75616666666667,-1
"ZSCAN18",19,0.316666666666667,6.07812195121951,0
"BAHD1",33,0.55,5.56388888888889,0
"NP",2,0.0333333333333333,6.69365517241379,-1
"FAM213B",5,0.0833333333333333,6.77709090909091,-1
"ZCRB1",5,0.0833333333333333,6.5618,-1
"SETD6",39,0.65,5.62580952380952,0
"ZCCHC10",50,0.833333333333333,6.659,1
"RAB3IL1",25,0.416666666666667,6.03622857142857,0
"TBC1D16",23,0.383333333333333,6.41421621621622,0
"SLC25A40",59,0.983333333333333,6.092,1
"PIP4K2C",0,0,7.54186666666667,-1
"WDR66",33,0.55,5.60174074074074,0
"WDR20",0,0,6.15563333333333,-1
"TRMT10A",0,0,6.68461666666667,-1
"TBC1D15",0,0,7.29585,-1
"RDH11",29,0.483333333333333,6.07148387096774,0
"TMEM163",36,0.6,6.3115,0
"SPATA18",24,0.4,5.84777777777778,0
"LRRC20",1,0.0166666666666667,7.01940677966102,-1
"IFI44",20,0.333333333333333,6.099075,0
"MRPL30",0,0,6.77428333333333,-1
"NT5C",1,0.0166666666666667,7.3618813559322,-1
"FAM45A",0,0,6.72551666666667,-1
"ZFAND1",0,0,6.7334,-1
"KIAA1524",0,0,7.14061666666667,-1
"PI4K2B",16,0.266666666666667,5.69352272727273,0
"STT3B",3,0.05,5.74217543859649,-1
"ZNF507",26,0.433333333333333,5.55267647058823,0
"PNPT1",0,0,7.12693333333333,-1
"SPPL2B",56,0.933333333333333,5.554,1
"SPPL2A",14,0.233333333333333,6.11065217391304,0
"HM13",16,0.266666666666667,6.14702272727273,0
"ALMS1",2,0.0333333333333333,5.14406896551724,-1
"PREX1",13,0.216666666666667,5.66442553191489,0
"DYNC2LI1",11,0.183333333333333,5.76404081632653,-1
"RHPN1",26,0.433333333333333,5.75217647058824,0
"URGCP",0,0,6.3684,-1
"CD99L2",19,0.316666666666667,6.76541463414634,0
"AGR3",45,0.75,6.28046666666667,0
"BICD2",44,0.733333333333333,5.6005,0
"NEK9",0,0,6.95413333333333,-1
"CHD6",30,0.5,4.66933333333333,0
"GPT2",2,0.0333333333333333,6.88096551724138,-1
"CCHCR1",15,0.25,5.74126666666667,0
"PLEKHO2",7,0.116666666666667,6.30718867924528,-1
"DTX3L",0,0,6.95411666666667,-1
"DDX54",2,0.0333333333333333,5.92951724137931,-1
"BLOC1S5",0,0,7.04273333333333,-1
"CHD5",57,0.95,5.07433333333333,1
"DMXL2",1,0.0166666666666667,5.65583050847458,-1
"BPIFB1",59,0.983333333333333,5.843,1
"BCAS4",33,0.55,5.83855555555556,0
"DLG5",4,0.0666666666666667,5.67176785714286,-1
"CABLES1",25,0.416666666666667,5.85437142857143,0
"BRIX1",0,0,8.12833333333333,-1
"RSEH2C",0,0,7.38713333333333,-1
"GNPDA2",0,0,6.99396666666667,-1
"TRAF3IP1",2,0.0333333333333333,6.08824137931034,-1
"LRRC8C",38,0.633333333333333,5.83977272727273,0
"SYTL5",46,0.766666666666667,5.59314285714286,0
"NEK7",0,0,7.31881666666667,-1
"RB1CC1",0,0,6.19586666666667,-1
"ASAP3",20,0.333333333333333,5.44025,0
"MICAL1",3,0.05,6.45205263157895,-1
"ELP5",1,0.0166666666666667,6.59420338983051,-1
"PANK1",13,0.216666666666667,5.6943829787234,0
"ADAMTS15",36,0.6,5.84395833333333,0
"EPS8L3",22,0.366666666666667,5.86147368421053,0
"EPS8L1",9,0.15,6.1983137254902,-1
"CXorf40A",50,0.833333333333333,5.9439,1
"MORC4",24,0.4,5.421,0
"SSH3",3,0.05,6.79461403508772,-1
"NSUN6",0,0,6.32678333333333,-1
"TBCK",6,0.1,5.9195,-1
"DTD1",1,0.0166666666666667,7.19718644067797,-1
"DCAF11",4,0.0666666666666667,6.57644642857143,-1
"SH3RF2",23,0.383333333333333,5.62137837837838,0
"UTP15",0,0,7.49078333333333,-1
"GPX8",25,0.416666666666667,6.28602857142857,0
"AFAP1L1",1,0.0166666666666667,6.73783050847458,-1
"DENND1A",22,0.366666666666667,5.5215,0
"DOT1L",6,0.1,5.46242592592593,-1
"TRPC4AP",10,0.166666666666667,5.75238,-1
"NUP210",12,0.2,5.64685416666667,0
"CEP192",1,0.0166666666666667,5.75532203389831,-1
"SNX29",21,0.35,5.36330769230769,0
"GEMIN5",0,0,7.36416666666667,-1
"ARHGEF40",2,0.0333333333333333,6.13201724137931,-1
"FBF1",55,0.916666666666667,5.326,1
"RAPGEF6",0,0,6.20065,-1
"SMCR8",16,0.266666666666667,5.66543181818182,0
"PARD3",0,0,6.74178333333333,-1
"PARD3B",48,0.8,5.31733333333333,0
"IPO4",0,0,7.7212,-1
"USP33",3,0.05,5.96608771929825,-1
"PNISR",4,0.0666666666666667,6.38989285714286,-1
"PPP4R1",0,0,7.07253333333333,-1
"WHAMM",52,0.866666666666667,5.28475,1
"FNIP1",33,0.55,5.59355555555556,0
"UBASH3B",3,0.05,6.64742105263158,-1
"DIS3L",9,0.15,5.43347058823529,-1
