"","Breast","CNS","Colon","Leukemia","Melanoma","Non-Small Cell Lung","Ovarian","Renal","no_Breast","no_CNS","no_Colon","no_Leukemia","no_Melanoma","no_Non-Small Cell Lung","no_Ovarian","no_Renal"
"CASP9",0.5,0.166666666666667,0.285714285714286,0.166666666666667,0.333333333333333,0.111111111111111,0.142857142857143,0.125,0.185185185185185,0.222222222222222,0.207547169811321,0.222222222222222,0.196078431372549,0.235294117647059,0.226415094339623,0.230769230769231
"CASP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAMB2",0,0,0.428571428571429,0,0,0.111111111111111,0,0,0.0740740740740741,0.0740740740740741,0.0188679245283019,0.0740740740740741,0.0784313725490196,0.0588235294117647,0.0754716981132075,0.0769230769230769
"CDKN2D",0.666666666666667,0.666666666666667,0.857142857142857,0.666666666666667,0.888888888888889,0.777777777777778,0.857142857142857,1,0.833333333333333,0.833333333333333,0.811320754716981,0.833333333333333,0.803921568627451,0.823529411764706,0.811320754716981,0.788461538461538
"CDH6",0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.555555555555556,0.555555555555556,0.571428571428571,0.625,0.685185185185185,0.685185185185185,0.679245283018868,0.685185185185185,0.725490196078431,0.725490196078431,0.716981132075472,0.711538461538462
"CDH11",0.666666666666667,0.333333333333333,0.857142857142857,0.333333333333333,0.888888888888889,0.777777777777778,0.428571428571429,0.625,0.648148148148148,0.685185185185185,0.622641509433962,0.685185185185185,0.607843137254902,0.627450980392157,0.679245283018868,0.653846153846154
"CDH13",0.666666666666667,0.333333333333333,0.285714285714286,0.833333333333333,0.555555555555556,0.555555555555556,0.571428571428571,0.5,0.518518518518518,0.555555555555556,0.566037735849057,0.5,0.529411764705882,0.529411764705882,0.528301886792453,0.538461538461538
"FOXA1",0.5,0.666666666666667,0.571428571428571,0.333333333333333,0.888888888888889,0.555555555555556,0.857142857142857,0.75,0.648148148148148,0.62962962962963,0.641509433962264,0.666666666666667,0.588235294117647,0.647058823529412,0.60377358490566,0.615384615384615
"TPD52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRMT2",0.666666666666667,0.5,1,0.333333333333333,0.444444444444444,0.555555555555556,0.428571428571429,0.5,0.537037037037037,0.555555555555556,0.490566037735849,0.574074074074074,0.568627450980392,0.549019607843137,0.566037735849057,0.557692307692308
"PKNOX1",0.166666666666667,0.166666666666667,0.714285714285714,0.166666666666667,0.666666666666667,0.444444444444444,0.142857142857143,0.5,0.425925925925926,0.425925925925926,0.358490566037736,0.425925925925926,0.352941176470588,0.392156862745098,0.433962264150943,0.384615384615385
"SEC13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NHP2L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPEPPS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GFER",0,0,0,0,0,0.111111111111111,0,0.125,0.037037037037037,0.037037037037037,0.0377358490566038,0.037037037037037,0.0392156862745098,0.0196078431372549,0.0377358490566038,0.0192307692307692
"HNRNPH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OXCT1",0,0,0.142857142857143,0,0,0,0,0,0.0185185185185185,0.0185185185185185,0,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"SH3BGR",0.666666666666667,0.666666666666667,0.857142857142857,0.833333333333333,0.888888888888889,0.888888888888889,0.857142857142857,1,0.87037037037037,0.87037037037037,0.849056603773585,0.851851851851852,0.843137254901961,0.843137254901961,0.849056603773585,0.826923076923077
"SUMO3",0.333333333333333,0.166666666666667,0.714285714285714,0,0.444444444444444,0.222222222222222,0.142857142857143,0.125,0.259259259259259,0.277777777777778,0.207547169811321,0.296296296296296,0.235294117647059,0.274509803921569,0.283018867924528,0.288461538461538
"EIF3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCGRT",1,1,0.857142857142857,0.833333333333333,1,0.777777777777778,1,0.75,0.888888888888889,0.888888888888889,0.905660377358491,0.907407407407407,0.882352941176471,0.92156862745098,0.886792452830189,0.923076923076923
"BID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATP5J2",0.166666666666667,0.333333333333333,0,0,0,0.222222222222222,0.285714285714286,0.25,0.148148148148148,0.12962962962963,0.169811320754717,0.166666666666667,0.176470588235294,0.137254901960784,0.132075471698113,0.134615384615385
"GFRA1",0.666666666666667,0.666666666666667,1,0.833333333333333,1,0.888888888888889,0.714285714285714,0.125,0.759259259259259,0.759259259259259,0.716981132075472,0.740740740740741,0.705882352941177,0.725490196078431,0.754716981132076,0.846153846153846
"DLX5",1,0.833333333333333,1,1,1,1,0.857142857142857,1,0.962962962962963,0.981481481481482,0.962264150943396,0.962962962962963,0.96078431372549,0.96078431372549,0.981132075471698,0.961538461538462
"NDUFV3",0.166666666666667,0.666666666666667,0.571428571428571,1,0.777777777777778,0.333333333333333,0.285714285714286,0.75,0.611111111111111,0.555555555555556,0.566037735849057,0.518518518518518,0.529411764705882,0.607843137254902,0.60377358490566,0.538461538461538
"RRP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITGA1",1,0.833333333333333,1,1,1,1,1,0.875,0.962962962962963,0.981481481481482,0.962264150943396,0.962962962962963,0.96078431372549,0.96078431372549,0.962264150943396,0.980769230769231
"CTSW",1,1,1,0.833333333333333,1,1,1,1,0.981481481481482,0.981481481481482,0.981132075471698,1,0.980392156862745,0.980392156862745,0.981132075471698,0.980769230769231
"ARPP19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CMC4",0,0.166666666666667,0.285714285714286,0,0.222222222222222,0,0.285714285714286,0.25,0.166666666666667,0.148148148148148,0.132075471698113,0.166666666666667,0.137254901960784,0.176470588235294,0.132075471698113,0.134615384615385
"POLE2",0.333333333333333,0.5,0,0,0.222222222222222,0.222222222222222,0.142857142857143,0.625,0.240740740740741,0.222222222222222,0.283018867924528,0.277777777777778,0.254901960784314,0.254901960784314,0.264150943396226,0.192307692307692
"AP1S2",0,0,0.285714285714286,0,0,0.111111111111111,0.142857142857143,0,0.0740740740740741,0.0740740740740741,0.0377358490566038,0.0740740740740741,0.0784313725490196,0.0588235294117647,0.0566037735849057,0.0769230769230769
"ATP5EP2",0,0.5,0.142857142857143,0,0,0,0.142857142857143,0,0.0925925925925926,0.037037037037037,0.0754716981132075,0.0925925925925926,0.0980392156862745,0.0980392156862745,0.0754716981132075,0.0961538461538462
"ATP5I",0.166666666666667,0.666666666666667,0.142857142857143,0,0,0,0,0.375,0.148148148148148,0.0925925925925926,0.150943396226415,0.166666666666667,0.176470588235294,0.176470588235294,0.169811320754717,0.115384615384615
"LGALS4",0.666666666666667,0.5,0.285714285714286,0.5,0.888888888888889,0.777777777777778,0.857142857142857,0.5,0.62962962962963,0.648148148148148,0.679245283018868,0.648148148148148,0.588235294117647,0.607843137254902,0.60377358490566,0.653846153846154
"HDAC4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EIF6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTBP2",0,0,0,0.5,0,0,0,0,0.0555555555555556,0.0555555555555556,0.0566037735849057,0,0.0588235294117647,0.0588235294117647,0.0566037735849057,0.0576923076923077
"NDUFA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARL4C",0.833333333333333,0.666666666666667,0.714285714285714,0.666666666666667,0.777777777777778,0.444444444444444,0.714285714285714,0.25,0.611111111111111,0.62962962962963,0.622641509433962,0.62962962962963,0.607843137254902,0.666666666666667,0.622641509433962,0.692307692307692
"PEX3",0.833333333333333,0.833333333333333,0.857142857142857,0.666666666666667,0.888888888888889,0.888888888888889,1,0.875,0.87037037037037,0.87037037037037,0.867924528301887,0.888888888888889,0.862745098039216,0.862745098039216,0.849056603773585,0.865384615384615
"PER3",0.5,0.833333333333333,0.571428571428571,0.333333333333333,0.777777777777778,0.888888888888889,1,0.875,0.759259259259259,0.722222222222222,0.754716981132076,0.777777777777778,0.725490196078431,0.705882352941177,0.69811320754717,0.711538461538462
"SOX10",0.666666666666667,0.333333333333333,0.285714285714286,0.5,0.111111111111111,1,1,1,0.62962962962963,0.666666666666667,0.679245283018868,0.648148148148148,0.725490196078431,0.568627450980392,0.584905660377358,0.576923076923077
"HSD17B7",0.166666666666667,0.333333333333333,0.142857142857143,0,0,0.111111111111111,0.428571428571429,0.25,0.166666666666667,0.148148148148148,0.169811320754717,0.185185185185185,0.196078431372549,0.176470588235294,0.132075471698113,0.153846153846154
"BCAR1",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"STX17",0,0,0,0,0,0,0.142857142857143,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0,0.0192307692307692
"RWDD2B",0.333333333333333,0.333333333333333,0.571428571428571,0.833333333333333,0.555555555555556,0.555555555555556,0.571428571428571,0.5,0.537037037037037,0.537037037037037,0.509433962264151,0.481481481481481,0.509803921568627,0.509803921568627,0.509433962264151,0.519230769230769
"SOX8",1,0.833333333333333,0.714285714285714,0.666666666666667,1,1,1,1,0.907407407407407,0.925925925925926,0.943396226415094,0.944444444444444,0.901960784313726,0.901960784313726,0.905660377358491,0.903846153846154
"UBASH3A",0.833333333333333,0.333333333333333,0.857142857142857,0.333333333333333,0.333333333333333,0.333333333333333,0.857142857142857,0.25,0.481481481481481,0.537037037037037,0.471698113207547,0.537037037037037,0.549019607843137,0.549019607843137,0.471698113207547,0.557692307692308
"C21orf59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAP3K7CL",1,1,1,1,1,1,1,0.875,0.981481481481482,0.981481481481482,0.981132075471698,0.981481481481482,0.980392156862745,0.980392156862745,0.981132075471698,1
"RIPK4",0.333333333333333,0.833333333333333,0.714285714285714,0.5,0.555555555555556,0.888888888888889,0.285714285714286,0.625,0.62962962962963,0.574074074074074,0.584905660377358,0.611111111111111,0.607843137254902,0.549019607843137,0.641509433962264,0.596153846153846
"WDR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCAND1",0.5,0.166666666666667,0,0.166666666666667,0.111111111111111,0,0.142857142857143,0.25,0.111111111111111,0.148148148148148,0.169811320754717,0.148148148148148,0.156862745098039,0.176470588235294,0.150943396226415,0.134615384615385
"TMEM33",0.333333333333333,0.333333333333333,0.285714285714286,0,0,0.222222222222222,0.428571428571429,0.125,0.185185185185185,0.185185185185185,0.188679245283019,0.222222222222222,0.235294117647059,0.196078431372549,0.169811320754717,0.211538461538462
"SYNJ2BP",0.166666666666667,0.666666666666667,0.285714285714286,0.166666666666667,0.222222222222222,0.333333333333333,0.285714285714286,0.5,0.333333333333333,0.277777777777778,0.320754716981132,0.333333333333333,0.333333333333333,0.313725490196078,0.320754716981132,0.288461538461538
"GEMIN4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCBP3",0.333333333333333,1,0.714285714285714,0.333333333333333,0.888888888888889,0.444444444444444,1,0.625,0.722222222222222,0.648148148148148,0.679245283018868,0.722222222222222,0.647058823529412,0.725490196078431,0.641509433962264,0.692307692307692
"PCBP4",0.166666666666667,0.166666666666667,0.428571428571429,0,0,0.222222222222222,0,0.25,0.148148148148148,0.148148148148148,0.113207547169811,0.166666666666667,0.176470588235294,0.137254901960784,0.169811320754717,0.134615384615385
"RAB38",1,1,1,0.666666666666667,0.222222222222222,1,1,0.875,0.814814814814815,0.814814814814815,0.811320754716981,0.851851851851852,0.941176470588235,0.803921568627451,0.811320754716981,0.826923076923077
"RAB25",0.5,0.666666666666667,0.142857142857143,1,0.666666666666667,0.666666666666667,0.714285714285714,0.5,0.62962962962963,0.611111111111111,0.679245283018868,0.574074074074074,0.607843137254902,0.607843137254902,0.60377358490566,0.634615384615385
"CORO7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NUP107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GSDMD",0,0,0,0.166666666666667,0,0.222222222222222,0,0,0.0555555555555556,0.0555555555555556,0.0566037735849057,0.037037037037037,0.0588235294117647,0.0196078431372549,0.0566037735849057,0.0576923076923077
"SNX16",0,0,0.428571428571429,0.333333333333333,0.222222222222222,0.555555555555556,0.142857142857143,0,0.259259259259259,0.259259259259259,0.207547169811321,0.222222222222222,0.235294117647059,0.176470588235294,0.245283018867925,0.269230769230769
"EEFSEC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SESN2",0.166666666666667,0,0.428571428571429,0.166666666666667,0.222222222222222,0.444444444444444,0.142857142857143,0.25,0.240740740740741,0.259259259259259,0.207547169811321,0.240740740740741,0.235294117647059,0.196078431372549,0.245283018867925,0.230769230769231
"SESN3",0.666666666666667,0.5,0.428571428571429,0.166666666666667,0.111111111111111,0.444444444444444,0.428571428571429,0.625,0.407407407407407,0.425925925925926,0.433962264150943,0.462962962962963,0.490196078431373,0.431372549019608,0.433962264150943,0.403846153846154
"FOXL2",0.666666666666667,0,0.857142857142857,0.5,0.888888888888889,0.444444444444444,0.714285714285714,0.625,0.611111111111111,0.685185185185185,0.584905660377358,0.62962962962963,0.568627450980392,0.647058823529412,0.60377358490566,0.615384615384615
"EPPK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOXL3",0.833333333333333,0.666666666666667,0.857142857142857,0.833333333333333,0.444444444444444,0.666666666666667,0.428571428571429,1,0.703703703703704,0.722222222222222,0.69811320754717,0.703703703703704,0.764705882352941,0.725490196078431,0.754716981132076,0.673076923076923
"ZNF121",0.833333333333333,0.666666666666667,0.571428571428571,0.5,0.777777777777778,0.666666666666667,0.714285714285714,0.625,0.648148148148148,0.666666666666667,0.679245283018868,0.685185185185185,0.647058823529412,0.666666666666667,0.660377358490566,0.673076923076923
"ANTXR2",0.666666666666667,1,1,0.666666666666667,0.888888888888889,0.444444444444444,0.571428571428571,0.375,0.666666666666667,0.62962962962963,0.622641509433962,0.666666666666667,0.627450980392157,0.705882352941177,0.679245283018868,0.711538461538462
"ADAMTS12",0.833333333333333,0.666666666666667,0.714285714285714,0.833333333333333,0.888888888888889,0.777777777777778,0.857142857142857,0.75,0.796296296296296,0.814814814814815,0.811320754716981,0.796296296296296,0.784313725490196,0.803921568627451,0.792452830188679,0.807692307692308
"MTPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YBEY",0.833333333333333,0.666666666666667,0.571428571428571,1,1,0.777777777777778,0.714285714285714,0.875,0.814814814814815,0.833333333333333,0.849056603773585,0.796296296296296,0.784313725490196,0.823529411764706,0.830188679245283,0.807692307692308
"HIST1H2BD",1,1,1,0.833333333333333,1,1,1,1,0.981481481481482,0.981481481481482,0.981132075471698,1,0.980392156862745,0.980392156862745,0.981132075471698,0.980769230769231
"NLRP11",1,0.833333333333333,0.857142857142857,0.666666666666667,0.777777777777778,0.888888888888889,0.857142857142857,1,0.851851851851852,0.87037037037037,0.867924528301887,0.888888888888889,0.882352941176471,0.862745098039216,0.867924528301887,0.846153846153846
"NLRP5",0.666666666666667,1,0.571428571428571,0.166666666666667,0.333333333333333,0.555555555555556,0.428571428571429,0.5,0.481481481481481,0.444444444444444,0.490566037735849,0.537037037037037,0.529411764705882,0.490196078431373,0.509433962264151,0.5
"DEFA3",1,1,1,0.833333333333333,1,1,1,1,0.981481481481482,0.981481481481482,0.981132075471698,1,0.980392156862745,0.980392156862745,0.981132075471698,0.980769230769231
"GNG2",0.833333333333333,0.666666666666667,0.857142857142857,0.5,0.222222222222222,0.888888888888889,0.857142857142857,0.75,0.685185185185185,0.703703703703704,0.679245283018868,0.722222222222222,0.784313725490196,0.666666666666667,0.679245283018868,0.692307692307692
"AP3S2",0.833333333333333,0.666666666666667,1,1,0.666666666666667,1,1,0.875,0.888888888888889,0.907407407407407,0.867924528301887,0.87037037037037,0.92156862745098,0.862745098039216,0.867924528301887,0.884615384615385
"ZNF445",0.166666666666667,0.166666666666667,0.142857142857143,0.666666666666667,0.111111111111111,0.333333333333333,0.285714285714286,0.125,0.259259259259259,0.259259259259259,0.264150943396226,0.203703703703704,0.274509803921569,0.235294117647059,0.245283018867925,0.269230769230769
"ARPC4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELOF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"APC15",0.5,1,0.142857142857143,0.333333333333333,0.555555555555556,0.555555555555556,0.285714285714286,0.375,0.481481481481481,0.425925925925926,0.528301886792453,0.5,0.470588235294118,0.470588235294118,0.509433962264151,0.5
"DEFB1",0.833333333333333,1,1,1,1,0.888888888888889,0.571428571428571,1,0.925925925925926,0.907407407407407,0.905660377358491,0.907407407407407,0.901960784313726,0.92156862745098,0.962264150943396,0.903846153846154
"CD81",0,0,0.142857142857143,0,0,0,0.142857142857143,0,0.037037037037037,0.037037037037037,0.0188679245283019,0.037037037037037,0.0392156862745098,0.0392156862745098,0.0188679245283019,0.0384615384615385
"SEC61G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TPI1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLP1",0.5,0.5,0.428571428571429,0.5,0.333333333333333,0.333333333333333,0.857142857142857,0.875,0.537037037037037,0.537037037037037,0.547169811320755,0.537037037037037,0.568627450980392,0.568627450980392,0.490566037735849,0.480769230769231
"EIF3E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEC61B",0.333333333333333,0.5,0.285714285714286,0,0.111111111111111,0.444444444444444,0.428571428571429,0.5,0.314814814814815,0.296296296296296,0.320754716981132,0.351851851851852,0.352941176470588,0.294117647058824,0.30188679245283,0.288461538461538
"PTEN",0,0.5,0.142857142857143,0.333333333333333,0.111111111111111,0,0.142857142857143,0.125,0.166666666666667,0.111111111111111,0.150943396226415,0.12962962962963,0.156862745098039,0.176470588235294,0.150943396226415,0.153846153846154
"PPP4C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GABARAPL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROMO1",0.5,0.833333333333333,0.285714285714286,0.166666666666667,0.333333333333333,0.444444444444444,0.571428571428571,0.875,0.5,0.462962962962963,0.528301886792453,0.537037037037037,0.529411764705882,0.509803921568627,0.490566037735849,0.442307692307692
"UBE2G2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYL6",0,0,0.285714285714286,0.5,0.111111111111111,0.222222222222222,0.142857142857143,0,0.166666666666667,0.166666666666667,0.132075471698113,0.111111111111111,0.156862745098039,0.137254901960784,0.150943396226415,0.173076923076923
"ACTB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EIF4A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRPS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSMA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A10",0,0,0,0.5,0,0,0,0,0.0555555555555556,0.0555555555555556,0.0566037735849057,0,0.0588235294117647,0.0588235294117647,0.0566037735849057,0.0576923076923077
"CDC42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DSTN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GMFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAB8A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPCS3",0.166666666666667,0.333333333333333,0.142857142857143,0,0.111111111111111,0.222222222222222,0,0.25,0.166666666666667,0.148148148148148,0.169811320754717,0.185185185185185,0.176470588235294,0.156862745098039,0.188679245283019,0.153846153846154
"SRP54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAB4B",0.5,0.333333333333333,0.285714285714286,0.166666666666667,0.222222222222222,0.777777777777778,0.714285714285714,0.375,0.425925925925926,0.444444444444444,0.452830188679245,0.462962962962963,0.470588235294118,0.372549019607843,0.39622641509434,0.442307692307692
